list_name,official_id,gender,additional_info,extra
EU,EU.513.75,M,"","{""addresses"":[{""city"":"""",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""""}],""name_aliases"":[{""full_name"":""abdul rahman yasin""},{""full_name"":""abdul rahman s. taha""},{""full_name"":""abdul rahman s. taher""},{""full_name"":""abdul rahman said yasin""},{""full_name"":""aboud yasin""}],""citizenships"":[{""place"":"""",""country_code"":""US""}],""birth_datas"":[{""date"":""1960-04-10"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Bloomington, Indiana"",""country_code"":""US""}]}"
EU,EU.544.68,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""abdullah ahmed abdullah el alfi""},{""full_name"":""abu mariam""},{""full_name"":""abu mohamed al-masri""}],""citizenships"":[{""place"":"""",""country_code"":""EG""}],""birth_datas"":[{""date"":""1963-06-06"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Gharbia"",""country_code"":""EG""}]}"
EU,EU.420.36,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""abu hafs the mauritanian""},{""full_name"":""mahfouz ould al-walid""},{""full_name"":""khalid al-shanqiti""},{""full_name"":""mafouz walad al-walid""},{""full_name"":""abu hafs de mauritaniër""},{""full_name"":""abu hafs il mauritano""},{""full_name"":""abu hafs mauretańczyk""},{""full_name"":""abu hafs el mauritano""},{""full_name"":""abu hafs a mauritániai""},{""full_name"":""abu hafs il-mawritani""}],""citizenships"":[{""place"":"""",""country_code"":""MR""}],""birth_datas"":[{""date"":""1975-01-01"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""MR""}]}"
EU,EU.590.83,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""mohamed abu abda""},{""full_name"":""mohamed aouani""},{""full_name"":""abu obeida""},{""full_name"":""al-as’ad ben hani""},{""full_name"":""lased ben heni""},{""full_name"":""mohamed lakhal""},{""full_name"":""mohamed ben belgacem awani""}],""citizenships"":[{""place"":"""",""country_code"":""TN""}],""birth_datas"":[{""date"":""1970-02-05"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Tunis"",""country_code"":""TN""},{""date"":""1969-02-05"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Tripoli"",""country_code"":""LY""}]}"
EU,EU.654.34,M,"","{""addresses"":[{""city"":"""",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""""}],""name_aliases"":[{""full_name"":""abd el kader mahmoud mohamed el sayed""},{""full_name"":""abdel khader mahmoud mohamed el sayed""},{""full_name"":""kader es sayed""}],""citizenships"":[{""place"":"""",""country_code"":""EG""}],""birth_datas"":[{""date"":""1962-12-26"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""EG""}]}"
EU,EU.549.73,"",Believed to be in Afghanistan/Pakistan border area. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427565,"{""addresses"":[],""name_aliases"":[{""full_name"":""agha, abdul rahman""}],""citizenships"":[{""place"":"""",""country_code"":""AF""},{""place"":"""",""country_code"":""PK""}],""birth_datas"":[{""year"":1958,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Arghandab district, Kandahar province"",""country_code"":""AF""}]}"
EU,EU.367.96,"","","{""addresses"":[],""name_aliases"":[{""full_name"":""abdul manan agha""},{""full_name"":""abdul manan""},{""full_name"":""عبد المنان آغا""},{""full_name"":""saiyid abd al-man""},{""full_name"":""abdul man’am saiyid""}],""citizenships"":[],""birth_datas"":[]}"
EU,EU.368.0,"",Review pursuant to Security Council Resolution 1822 (2008) was concluded on 23 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427409,"{""addresses"":[],""name_aliases"":[{""full_name"":""sayed mohammad azim agha""},{""full_name"":""sayed mohammad azim agha""},{""full_name"":""agha saheb""}],""citizenships"":[{""place"":"""",""country_code"":""AF""}],""birth_datas"":[{""year"":1966,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Panjwai District, Kandahar province"",""country_code"":""AF""},{""year"":1969,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Panjwai District, Kandahar province"",""country_code"":""AF""}]}"
EU,EU.472.57,"",Believed to be in Afghanistan/Pakistan border area. Belongs to Sadat ethnic group. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4652713,"{""addresses"":[],""name_aliases"":[{""full_name"":""sayyed ghiassouddine agha""},{""full_name"":""sayed ghias""},{""full_name"":""sayed ghiasuddin sayed ghousuddin""},{""full_name"":""sayyed ghayasudin""}],""citizenships"":[{""place"":"""",""country_code"":""AF""}],""birth_datas"":[{""year"":1961,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Kohistan District, Faryab Province"",""country_code"":""AF""}]}"
EU,EU.473.58,"",elieved to be in Afghanistan/Pakistan border area. Belongs to Kakar tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 23 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/ un/1427516,"{""addresses"":[],""name_aliases"":[{""full_name"":""mohammad ahmadi""}],""citizenships"":[{""place"":"""",""country_code"":""AF""}],""birth_datas"":[{""year"":1963,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Pashmul village, Panjwai District, Kandahar Province"",""country_code"":""AF""},{""year"":1963,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Daman district, Kandahar province"",""country_code"":""AF""}]}"
EU,EU.379.63,M,"","{""addresses"":[{""city"":"""",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""US""}],""name_aliases"":[{""full_name"":""mohammed, shariff omar""},{""full_name"":""ahmed le tanzanien""},{""full_name"":""bakr, abu""},{""full_name"":""ali, ahmed khalfan""},{""full_name"":""al tanzani, ahmad""},{""full_name"":""ahmed, ahmed khalfan""},{""full_name"":""ahmed, abubakary k.""},{""full_name"":""haytham al-kini""},{""full_name"":""ahmed el tanzano""},{""full_name"":""ahmed tanzanianul""},{""full_name"":""abubakary khalfan ahmed ghailani""},{""full_name"":""ahmed ghailani""},{""full_name"":""ahmad khalafan ghilani""},{""full_name"":""hussein, mahafudh abubakar ahmed abdallah""},{""full_name"":""khabar, abu""},{""full_name"":""khalfan, ahmed""},{""full_name"":""ahmed khalfan ghailani""},{""full_name"":""ahmed the tanzanian""},{""full_name"":""ahmad, abu bakr""},{""full_name"":""ahmed, a""},{""full_name"":""ahmed, abubakar""},{""full_name"":""ahmed, abubakar k.""},{""full_name"":""ahmed, abubakar khalfan""}],""citizenships"":[{""place"":"""",""country_code"":""TZ""}],""birth_datas"":[{""date"":""1974-04-14"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Zanzibar"",""country_code"":""TZ""},{""date"":""1974-04-13"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Zanzibar"",""country_code"":""TZ""},{""date"":""1970-08-01"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Zanzibar"",""country_code"":""TZ""},{""date"":""1974-03-14"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Zanzibar"",""country_code"":""TZ""}]}"
EU,EU.502.12,"",Believed to be in Afghanistan/ Pakistan border area. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 21 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/ 4678353,"{""addresses"":[],""name_aliases"":[{""full_name"":""haji ahmad jan""},{""full_name"":""ahmed jan akhund""},{""full_name"":""ahmed jan akhundzada wazir""}],""citizenships"":[{""place"":"""",""country_code"":""AF""}],""birth_datas"":[{""year_range_from"":1953,""year_range_to"":1958,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Tirin Kot District, Uruzgan Province"",""country_code"":""AF""},{""year_range_from"":1953,""year_range_to"":1958,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Kandahar province"",""country_code"":""AF""}]}"
EU,EU.509.19,"",Belongs to Nurzai tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/ notice/search/un/1427423,"{""addresses"":[],""name_aliases"":[{""full_name"":""mohammad essa akhund""}],""citizenships"":[{""place"":"""",""country_code"":""AF""}],""birth_datas"":[{""year"":1958,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Mial area, Spin Boldak District"",""country_code"":""AF""}]}"
EU,EU.538.10,"",Belongs to Popalzai tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 23 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/ un/1427204,"{""addresses"":[],""name_aliases"":[{""full_name"":""attiqullah akhund""}],""citizenships"":[{""place"":"""",""country_code"":""AF""}],""birth_datas"":[{""year"":1953,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Shah Wali Kot district, Kandahar Province"",""country_code"":""AF""}]}"
EU,EU.539.11,"",One foot lost in landmine explosion. Believed to be in Afghanistan/Pakistan border area. Belongs to Nurzai tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/ 1427390,"{""addresses"":[],""name_aliases"":[{""full_name"":""allah dad matin""}],""citizenships"":[{""place"":"""",""country_code"":""AF""}],""birth_datas"":[{""year"":1953,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Kadani village, Spin Boldak district, Kandahar province"",""country_code"":""AF""},{""year"":1960,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Kadani village, Spin Boldak district, Kandahar province"",""country_code"":""AF""}]}"
EU,EU.417.78,"","Confirmed deceased in March 2010 and buried in Karachi, Pakistan. Linked by marriage to Saleh Mohammad Kakar Akhtar Muhammad. Belonged to Alokozai tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 21 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/ notice/search/un/4678686","{""addresses"":[],""name_aliases"":[{""full_name"":""ubaidullah akhund yar mohammed akhund""},{""full_name"":""obaidullah akhund""},{""full_name"":""obaid ullah akhund""}],""citizenships"":[{""place"":"""",""country_code"":""AF""}],""birth_datas"":[{""year"":1969,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""},{""year"":1968,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""""},{""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Sangisar village, Panjwai District"",""city"":"""",""country_code"":""AF""},{""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Nalgham area, Zheray District, Kandahar Province"",""country_code"":""AF""},{""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Arghandab District"",""city"":"""",""country_code"":""AF""}]}"
EU,EU.427.43,"",Believed to be in Afghanistan/Pakistan border area. Belongs to Barakzai tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 29 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427417,"{""addresses"":[],""name_aliases"":[{""full_name"":""mohammad abbas akhund""}],""citizenships"":[{""place"":"""",""country_code"":""AF""}],""birth_datas"":[{""year"":1963,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Khas Uruzgan District"",""city"":"""",""country_code"":""AF""}]}"
EU,EU.514.76,"","","{""addresses"":[{""city"":""Al-Hudaydah"",""street"":""Jamal Street, Al-Dahima alley"",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""YE""}],""name_aliases"":[{""full_name"":""muhammad al-hamati""},{""full_name"":""abu asim al-makki""},{""full_name"":""muhammad muhammad abdullah al-ahdal""},{""full_name"":""mohamed mohamed abdullah al-ahdal""},{""full_name"":""mohammad hamdi mohammad sadiq al-ahdal""}],""citizenships"":[{""place"":"""",""country_code"":""YE""}],""birth_datas"":[{""date"":""1971-11-19"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Medina"",""country_code"":""SA""}]}"
EU,EU.521.38,"","","{""addresses"":[{""city"":"""",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""AF""}],""name_aliases"":[{""full_name"":""amin muhammad ul haq saam khan""},{""full_name"":""amin, muhammad""},{""full_name"":""al-haq, amin""},{""full_name"":""ul-haq, dr amin""},{""full_name"":""dr amin""}],""citizenships"":[{""place"":"""",""country_code"":""AF""}],""birth_datas"":[{""year"":1960,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Nangarhar Province"",""country_code"":""AF""}]}"
EU,EU.439.10,M,"","{""addresses"":[{""city"":""Sana’a"",""street"":""Shari Tunis"",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""YE""}],""name_aliases"":[{""full_name"":""salim ahmad salim hamdan""},{""full_name"":""saqr al-jaddawi""},{""full_name"":""saqar al jadawi""},{""full_name"":""saqar aljawadi""},{""full_name"":""salem ahmed salem hamdan""}],""citizenships"":[{""place"":"""",""country_code"":""YE""}],""birth_datas"":[{""year"":1965,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Al-Mukala"",""country_code"":""YE""},{""year"":1965,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Al-Mukalla"",""country_code"":""YE""}]}"
EU,EU.369.1,"","","{""addresses"":[{""city"":"""",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""DZ""}],""name_aliases"":[{""full_name"":""أبوبكر الجزائري""},{""full_name"":""boubekeur boulghiti""},{""full_name"":""boubakeur boulghit""},{""full_name"":""abou yasser al-jaziri""},{""full_name"":""yasir al-jazari""},{""full_name"":""abou yasser el djazairi""},{""full_name"":""abu bakr al-jaziri""},{""full_name"":""abou bakr al djazairi""}],""citizenships"":[{""place"":"""",""country_code"":""PS""},{""place"":"""",""country_code"":""DZ""}],""birth_datas"":[{""date"":""1970-02-13"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":""Rouiba"",""city"":""Algier"",""country_code"":""DZ""}]}"
EU,EU.3097.55,"","Associated with Afghan Support Committee (ASC), Revival of Islamic Heritage Society (RIHS) and the Libyan Islamic Fighting Group (LIFG) Photograph and fingerprints available for inclusion in the INTERPOL-UNSC Special Notice. Date of designation referred to in Article 2a (4) (b): 11.1.2002.’","{""addresses"":[{""city"":""TRIPOLI"",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""LY""}],""name_aliases"":[{""full_name"":""ibrahim ali abu bakr tantoush""},{""full_name"":""abd al-muhsin""},{""full_name"":""abdel ilah sabri""},{""full_name"":""abd al-rahman""},{""full_name"":""abd al-muhsi""},{""full_name"":""ibrahim ali muhammad abu bakr""},{""full_name"":""abdul rahman""},{""full_name"":""abu anas""},{""full_name"":""ibrahim abubaker tantouche""},{""full_name"":""ibrahim abubaker tantoush""}],""citizenships"":[{""place"":"""",""country_code"":""LY""}],""birth_datas"":[{""date"":""1966-02-02"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""al Aziziyya"",""country_code"":""LY""}]}"
EU,EU.298.88,"",Belongs to Nurzai tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/4678553,"{""addresses"":[],""name_aliases"":[{""full_name"":""aminullah amin quddus""},{""full_name"":""muhammad yusuf""},{""full_name"":""aminullah amin""}],""citizenships"":[{""place"":"""",""country_code"":""AF""}],""birth_datas"":[{""year"":1973,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Loy Karez village, Spin Boldak District, Kandahar Province"",""country_code"":""AF""}]}"
EU,EU.318.78,"",Believed to be in Afghanistan/Pakistan border area. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 21 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1446026,"{""addresses"":[],""name_aliases"":[{""full_name"":""nazirullah hanafi waliullah""},{""full_name"":""nazirullah aanafi waliullah""}],""citizenships"":[{""place"":"""",""country_code"":""AF""}],""birth_datas"":[{""year"":1962,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Spin Boldak District, Kandahar Province"",""country_code"":""AF""}]}"
EU,EU.314.74,"",Belongs to Andar tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 23 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/ notice/search/un/1427388,"{""addresses"":[],""name_aliases"":[{""full_name"":""muhammad taher anwari""},{""full_name"":""mohammad taher anwari""},{""full_name"":""mohammad tahre anwari""},{""full_name"":""haji mudir""},{""full_name"":""muhammad tahir anwari""}],""citizenships"":[{""place"":"""",""country_code"":""AF""}],""birth_datas"":[{""year"":1961,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Zurmat district, Paktia province"",""country_code"":""AF""}]}"
EU,EU.319.79,"",Believed to be in Afghanistan/Pakistan border area. Belongs to Andar tribe. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/1427419 (,"{""addresses"":[],""name_aliases"":[{""full_name"":""arefullah aref ghazi mohammad""},{""full_name"":""arefullah aref""}],""citizenships"":[{""place"":"""",""country_code"":""AF""}],""birth_datas"":[{""year"":1958,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Lawang (Lawand) village, Gelan District, Ghazni Province"",""country_code"":""AF""}]}"
EU,EU.352.29,"","Originally from Uruzgan, settled and lived later in Kandahar. Believed to be in Afghanistan/Pakistan border area. Belongs to Alizai tribe. Brother of Abdul Jalil Haqqani Wali Mohammad. Review pursuant to Security Council Resolution 1822 (2008) was concluded on 27 Jul. 2010. INTERPOL-UN Security Council Special Notice web link: https://www.interpol.int/en/notice/search/un/5240911","{""addresses"":[],""name_aliases"":[{""full_name"":""atiqullah wali mohammad""}],""citizenships"":[{""place"":"""",""country_code"":""AF""}],""birth_datas"":[{""year"":1962,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Tirin Kot District, Uruzgan Province"",""country_code"":""AF""},{""year"":1962,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Khwaja Malik village, Arghadab District, Kandahar Province"",""country_code"":""AF""}]}"
EU,EU.315.75,"","","{""addresses"":[{""city"":"""",""street"":"""",""po_box"":"""",""zip_code"":"""",""region"":"""",""place"":"""",""country_code"":""SO""}],""name_aliases"":[{""full_name"":""hassan dahir awes""},{""full_name"":""sheikh aweys""},{""full_name"":""hassan tahir uways""},{""full_name"":""hassan tahir oais""},{""full_name"":""sheikh hassan""},{""full_name"":""sheikh hassan dahir aweys""},{""full_name"":""hassan dahir aweys""},{""full_name"":""hassan dahir aweys""},{""full_name"":""sheikh hassan dahir aweys ali""},{""full_name"":""shaykh hassan dahir awes""},{""full_name"":""hassen dahir aweyes""},{""full_name"":""ahmed dahir aweys""},{""full_name"":""mohammed hassan ibrahim""},{""full_name"":""aweys hassan dahir""}],""citizenships"":[{""place"":"""",""country_code"":""SO""}],""birth_datas"":[{""year"":1935,""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":"""",""country_code"":""SO""}]}"
EU,EU.3090.9,M,"","{""addresses"":[],""name_aliases"":[{""full_name"":""ayman al-zawahari""},{""full_name"":""ahmed fuad salim""},{""full_name"":""ayman al zawahari""},{""full_name"":""ahmad fuad salim""},{""full_name"":""ayman eddaouahiri""},{""full_name"":""aiman muhammed rabi al-zawahiri""},{""full_name"":""aiman mohamed rabi abdel muaz al zawahry""},{""full_name"":""ayman al zawahiri""},{""full_name"":""al-zawahari ayman""},{""full_name"":""abdul qader abdul aziz abdul moez al doctor""},{""full_name"":""aiman mohamed rabi al zawahry""},{""full_name"":""aiman mohamed rabie al zawahry""},{""full_name"":""aiman mohamed robi al zawahry""},{""full_name"":""dhawahri ayman""},{""full_name"":""eddaouahiri ayman""},{""full_name"":""nur al deen abu mohammed""},{""full_name"":""abu fatma""},{""full_name"":""abu mohammed""},{""full_name"":""al zawahry aiman mohamed rabi""},{""full_name"":""ayman al-zawahari""},{""full_name"":""al zawahry aiman mohamed rabi abdel muaz""},{""full_name"":""al zawahiri ayman""},{""full_name"":""al zawahry aiman mohamed rabie""},{""full_name"":""al zawahry aiman mohamed robi""},{""full_name"":""ayman dhawahri""}],""citizenships"":[{""place"":"""",""country_code"":""EG""}],""birth_datas"":[{""date"":""1951-06-19"",""calendar_type"":""GREGORIAN"",""zip_code"":"""",""place"":"""",""city"":""Giza"",""country_code"":""EG""}]}"
